time,equity,cash,pos_side,pos_qty,pos_entry,pos_sl,pos_tp
1771989000,10000.0,10000.0,,0.0,,,
1771989300,10000.0,10000.0,,0.0,,,
1771989600,10000.0,10000.0,,0.0,,,
1771989900,10000.0,10000.0,,0.0,,,
1771990200,10000.0,10000.0,,0.0,,,
1771990500,10000.0,10000.0,,0.0,,,
1771990800,10000.0,10000.0,,0.0,,,
1771991100,10000.0,10000.0,,0.0,,,
1771991400,10000.0,10000.0,,0.0,,,
1771991700,10000.0,10000.0,,0.0,,,
1771992000,10000.0,10000.0,,0.0,,,
1771992300,10000.0,10000.0,,0.0,,,
1771992600,10000.0,10000.0,,0.0,,,
1771992900,10000.0,10000.0,,0.0,,,
1771993200,10000.0,10000.0,,0.0,,,
1771993500,10000.0,10000.0,,0.0,,,
1771993800,10000.0,10000.0,,0.0,,,
1771994100,10000.0,10000.0,,0.0,,,
1771994400,10000.0,10000.0,,0.0,,,
1771994700,10000.0,10000.0,,0.0,,,
1771995000,10000.0,10000.0,,0.0,,,
1771995300,10000.0,10000.0,,0.0,,,
1771995600,10000.0,10000.0,,0.0,,,
1771995900,10000.0,10000.0,,0.0,,,
1771996200,10000.0,10000.0,,0.0,,,
1771996500,10000.0,10000.0,,0.0,,,
1771996800,10000.0,10000.0,,0.0,,,
1771997100,10000.0,10000.0,,0.0,,,
1771997400,10000.0,10000.0,,0.0,,,
1771997700,10000.0,10000.0,,0.0,,,
1771998000,10000.0,10000.0,,0.0,,,
1771998300,10000.0,10000.0,,0.0,,,
1771998600,10000.0,10000.0,,0.0,,,
1771998900,10000.0,10000.0,,0.0,,,
1771999200,10000.0,10000.0,,0.0,,,
1771999500,10000.0,10000.0,,0.0,,,
1771999800,10000.0,10000.0,,0.0,,,
1772000100,10000.0,10000.0,,0.0,,,
1772000400,10000.0,10000.0,,0.0,,,
1772000700,10000.0,10000.0,,0.0,,,
1772001000,10000.0,10000.0,,0.0,,,
1772001300,10000.0,10000.0,,0.0,,,
1772001600,10000.0,10000.0,,0.0,,,
1772001900,10000.0,10000.0,,0.0,,,
1772002200,10000.0,10000.0,,0.0,,,
1772002500,10000.0,10000.0,,0.0,,,
1772002800,10000.0,10000.0,,0.0,,,
1772003100,10000.0,10000.0,,0.0,,,
1772003400,10000.0,10000.0,,0.0,,,
1772003700,10000.0,10000.0,,0.0,,,
1772004000,10000.0,10000.0,,0.0,,,
1772004300,10000.0,10000.0,,0.0,,,
1772004600,10000.0,10000.0,,0.0,,,
1772004900,10000.0,10000.0,,0.0,,,
1772005200,10000.0,10000.0,,0.0,,,
1772005500,10000.0,10000.0,,0.0,,,
1772005800,10000.0,10000.0,,0.0,,,
1772006100,10000.0,10000.0,,0.0,,,
1772006400,10000.0,10000.0,,0.0,,,
1772006700,10000.0,10000.0,,0.0,,,
1772007000,10000.0,10000.0,,0.0,,,
1772007300,10000.0,10000.0,,0.0,,,
1772007600,10000.0,10000.0,,0.0,,,
1772007900,10000.0,10000.0,,0.0,,,
1772008200,10000.0,10000.0,,0.0,,,
1772008500,10000.0,10000.0,,0.0,,,
1772008800,10000.0,10000.0,,0.0,,,
1772009100,10000.0,10000.0,,0.0,,,
1772009400,10000.0,10000.0,,0.0,,,
1772009700,10000.0,10000.0,,0.0,,,
1772010000,10000.0,10000.0,,0.0,,,
1772010300,10000.0,10000.0,,0.0,,,
1772010600,10000.0,10000.0,,0.0,,,
1772010900,10000.0,10000.0,,0.0,,,
1772011200,10000.0,10000.0,,0.0,,,
1772011500,10000.0,10000.0,,0.0,,,
1772011800,10000.0,10000.0,,0.0,,,
1772012100,10000.0,10000.0,,0.0,,,
1772012400,10000.0,10000.0,,0.0,,,
1772012700,10000.0,10000.0,,0.0,,,
1772013000,10000.0,10000.0,,0.0,,,
1772013300,10000.0,10000.0,,0.0,,,
1772013600,10000.0,10000.0,,0.0,,,
1772013900,10000.0,10000.0,,0.0,,,
1772014200,10000.0,10000.0,,0.0,,,
1772014500,10000.0,10000.0,,0.0,,,
1772014800,10000.0,10000.0,,0.0,,,
1772015100,10000.0,10000.0,,0.0,,,
1772015400,10000.0,10000.0,,0.0,,,
1772015700,10000.0,10000.0,,0.0,,,
1772016000,10000.0,10000.0,,0.0,,,
1772016300,10000.0,10000.0,,0.0,,,
1772016600,10000.0,10000.0,,0.0,,,
1772016900,10000.0,10000.0,,0.0,,,
1772017200,10000.0,10000.0,,0.0,,,
1772017500,10000.0,10000.0,,0.0,,,
1772017800,10000.0,10000.0,,0.0,,,
1772018100,10000.0,10000.0,,0.0,,,
1772018400,10000.0,10000.0,,0.0,,,
1772018700,10000.0,10000.0,,0.0,,,
1772019000,10000.0,10000.0,,0.0,,,
1772019300,10000.0,10000.0,,0.0,,,
1772019600,10000.0,10000.0,,0.0,,,
1772019900,10000.0,10000.0,,0.0,,,
1772020200,10000.0,10000.0,,0.0,,,
1772020500,10000.0,10000.0,,0.0,,,
1772020800,10000.0,10000.0,,0.0,,,
1772021100,10000.0,10000.0,,0.0,,,
1772021400,10000.0,10000.0,,0.0,,,
1772021700,10000.0,10000.0,,0.0,,,
1772022000,10000.0,10000.0,,0.0,,,
1772022300,10000.0,10000.0,,0.0,,,
1772022600,10000.0,10000.0,,0.0,,,
1772022900,10000.0,10000.0,,0.0,,,
1772023200,10000.0,10000.0,,0.0,,,
1772023500,10000.0,10000.0,,0.0,,,
1772023800,10000.0,10000.0,,0.0,,,
1772024100,10000.0,10000.0,,0.0,,,
1772024400,10000.0,10000.0,,0.0,,,
1772024700,10000.0,10000.0,,0.0,,,
1772025000,10000.0,10000.0,,0.0,,,
1772025300,10000.0,10000.0,,0.0,,,
1772025600,10000.0,10000.0,,0.0,,,
1772025900,10000.0,10000.0,,0.0,,,
1772026200,10000.0,10000.0,,0.0,,,
1772026500,10000.0,10000.0,,0.0,,,
1772026800,10000.0,10000.0,,0.0,,,
1772027100,10000.0,10000.0,,0.0,,,
1772027400,10000.0,10000.0,,0.0,,,
1772027700,10000.0,10000.0,,0.0,,,
1772028000,10000.0,10000.0,,0.0,,,
1772028300,10000.0,10000.0,,0.0,,,
1772028600,10000.0,10000.0,,0.0,,,
1772028900,10000.0,10000.0,,0.0,,,
1772029200,10000.0,10000.0,,0.0,,,
1772029500,10000.0,10000.0,,0.0,,,
1772029800,10000.0,10000.0,,0.0,,,
1772030100,10000.0,10000.0,,0.0,,,
1772030400,10000.0,10000.0,,0.0,,,
1772030700,10000.0,10000.0,,0.0,,,
1772031000,10000.0,10000.0,,0.0,,,
